csvTime,P2_51
2024-05-16 20:43:48,0
2024-05-16 20:44:48,0
2024-05-16 20:45:49,0
2024-05-16 20:46:49,0
2024-05-16 20:47:49,0
2024-05-16 20:48:49,0
2024-05-16 20:49:48,0
2024-05-16 20:50:49,0
2024-05-16 20:51:49,0
2024-05-16 20:52:49,0
2024-05-16 20:53:49,0
2024-05-16 20:54:49,0
2024-05-16 20:55:49,0
2024-05-16 20:56:48,0
2024-05-16 20:57:48,0
2024-05-16 20:58:49,0
2024-05-16 20:59:49,0
2024-05-16 22:00:49,0
2024-05-16 22:01:49,0
2024-05-16 22:02:49,0
2024-05-16 22:03:49,0
2024-05-16 22:04:48,0
2024-05-16 22:05:48,0
2024-05-16 22:06:49,0
2024-05-16 22:07:49,0
2024-05-16 22:08:49,0
2024-05-16 22:09:49,0
2024-05-16 22:10:49,0
2024-05-16 22:11:49,0
2024-05-16 22:12:49,0
2024-05-16 22:13:48,0
2024-05-16 22:14:48,0
2024-05-16 22:15:49,0
2024-05-16 22:16:49,0
2024-05-16 22:17:49,0
2024-05-16 22:18:49,0
2024-05-16 22:19:49,0
2024-05-16 22:20:49,0
2024-05-16 22:21:48,0
2024-05-16 22:22:49,0
2024-05-16 22:23:49,0
2024-05-16 22:24:49,0
2024-05-16 22:25:49,0
2024-05-16 22:26:49,0
2024-05-16 22:27:49,0
2024-05-16 22:28:49,0
2024-05-16 22:29:49,0
2024-05-16 22:30:49,0
2024-05-16 22:31:49,0
2024-05-16 22:32:49,0
2024-05-16 22:33:48,0
2024-05-16 22:34:48,0
2024-05-16 22:35:49,0
2024-05-16 22:36:49,0
2024-05-16 22:37:49,0
2024-05-16 22:38:49,0
2024-05-16 22:39:49,0
2024-05-16 22:40:49,0
2024-05-16 22:41:49,2
2024-05-16 22:42:49,2
2024-05-16 22:43:48,2
2024-05-16 22:44:49,1
2024-05-16 22:45:48,2
2024-05-16 22:46:49,2
2024-05-16 22:47:49,2
2024-05-16 22:48:49,211
2024-05-16 22:49:48,151
2024-05-16 22:50:49,150
2024-05-16 22:51:48,167
2024-05-16 22:52:49,189
2024-05-16 22:53:49,235
2024-05-16 22:54:49,200
2024-05-16 22:55:49,197
2024-05-16 22:56:48,198
2024-05-16 22:57:49,176
2024-05-16 22:58:49,197
2024-05-16 23:00:48,255
2024-05-16 23:01:49,307
2024-05-16 23:02:49,324
2024-05-16 23:03:48,315
2024-05-16 23:04:49,296
2024-05-16 23:05:48,274
2024-05-16 23:06:49,257
2024-05-16 23:07:49,286
2024-05-16 23:08:49,274
2024-05-16 23:09:48,470
2024-05-16 23:10:49,367
2024-05-16 23:11:49,503
2024-05-16 23:12:48,514
2024-05-16 23:13:48,368
2024-05-16 23:14:49,365
2024-05-16 23:15:49,258
2024-05-16 23:16:49,290
2024-05-16 23:17:49,428
2024-05-16 23:18:49,374
2024-05-16 23:19:49,355
2024-05-16 23:20:49,360
2024-05-16 23:21:49,310
2024-05-16 23:22:48,359
2024-05-16 23:23:49,359
2024-05-16 23:24:49,293
2024-05-16 23:25:49,249
2024-05-16 23:26:48,296
2024-05-16 23:27:49,249
2024-05-16 23:28:49,2
2024-05-16 23:29:49,2
2024-05-16 23:30:49,0
2024-05-16 23:31:49,0
2024-05-16 23:32:49,0
2024-05-16 23:33:49,0
2024-05-16 23:34:49,0
2024-05-16 23:35:49,0
2024-05-16 23:36:49,0
2024-05-16 23:37:48,0
2024-05-16 23:38:49,0
2024-05-16 23:39:48,0
2024-05-16 23:40:48,0
2024-05-16 23:41:49,0
2024-05-16 23:42:49,0
2024-05-16 23:43:49,0
2024-05-16 23:44:49,0
2024-05-16 23:45:49,0
2024-05-16 23:46:49,0
2024-05-16 23:47:49,0
2024-05-16 23:48:48,0
2024-05-16 23:49:48,0
2024-05-16 23:50:48,0
2024-05-16 23:51:49,0
2024-05-16 23:52:48,0
2024-05-16 23:53:49,0
2024-05-16 23:54:49,0
2024-05-16 23:55:49,0
2024-05-16 23:56:49,0
2024-05-16 23:57:49,0
2024-05-16 23:58:48,0
2024-05-16 23:59:48,0
2024-05-17 00:00:48,0
2024-05-17 00:01:49,0
2024-05-17 00:02:48,0
2024-05-17 00:03:49,0
2024-05-17 00:04:49,0
2024-05-17 00:05:49,0
2024-05-17 00:06:49,0
2024-05-17 00:07:48,0
2024-05-17 00:08:48,0
2024-05-17 00:09:48,0
2024-05-17 00:10:49,0
2024-05-17 00:11:49,0
2024-05-17 00:12:48,0
2024-05-17 00:13:49,0
2024-05-17 00:14:49,0
2024-05-17 00:15:49,0
2024-05-17 00:16:49,0
2024-05-17 00:17:48,0
2024-05-17 00:18:48,0
2024-05-17 00:19:48,0
2024-05-17 00:20:48,0
2024-05-17 00:21:49,0
2024-05-17 00:22:49,0
2024-05-17 00:23:49,0
2024-05-17 00:24:48,0
2024-05-17 00:25:48,0
2024-05-17 00:26:49,0
2024-05-17 00:27:48,0
2024-05-17 00:28:48,0
2024-05-17 00:29:49,0
2024-05-17 00:30:49,0
2024-05-17 00:31:49,0
2024-05-17 00:32:48,0
2024-05-17 00:33:48,0
2024-05-17 00:34:49,0
2024-05-17 00:35:48,0
2024-05-17 00:36:48,0
2024-05-17 00:37:49,0
2024-05-17 00:38:48,0
2024-05-17 00:39:49,0
2024-05-17 00:40:49,0
2024-05-17 00:41:49,0
2024-05-17 00:42:48,0
2024-05-17 00:43:49,0
2024-05-17 00:44:49,0
2024-05-17 00:45:48,0
2024-05-17 00:46:49,0
2024-05-17 00:47:48,0
2024-05-17 00:48:49,0
2024-05-17 00:49:49,0
2024-05-17 00:50:49,0
2024-05-17 00:51:48,0
2024-05-17 00:52:49,0
2024-05-17 00:53:48,0
2024-05-17 00:54:48,0
2024-05-17 00:55:49,0
2024-05-17 00:56:49,0
2024-05-17 00:57:48,0
2024-05-17 00:58:48,0
2024-05-17 00:59:48,0
2024-05-17 02:00:48,0
2024-05-17 02:01:48,0
2024-05-17 02:02:48,0
2024-05-17 02:03:49,0
2024-05-17 02:04:48,0
2024-05-17 02:05:49,0
2024-05-17 02:06:49,0
2024-05-17 02:07:49,0
2024-05-17 02:08:48,0
2024-05-17 02:09:49,0
2024-05-17 02:10:49,0
2024-05-17 02:11:48,0
2024-05-17 02:12:49,0
2024-05-17 02:13:48,0
2024-05-17 02:14:49,0
2024-05-17 02:15:48,0
2024-05-17 02:16:48,0
2024-05-17 02:17:48,0
2024-05-17 02:18:48,0
2024-05-17 02:19:48,0
2024-05-17 02:20:49,0
2024-05-17 02:21:48,0
2024-05-17 02:22:49,0
2024-05-17 02:23:48,0
2024-05-17 02:24:48,0
2024-05-17 02:25:49,0
2024-05-17 02:26:48,0
2024-05-17 02:27:48,0
2024-05-17 02:28:48,0
2024-05-17 02:29:48,0
2024-05-17 02:30:48,0
2024-05-17 02:31:48,0
2024-05-17 02:32:48,0
2024-05-17 02:33:48,0
2024-05-17 02:34:49,0
2024-05-17 02:35:48,0
2024-05-17 02:36:48,0
2024-05-17 02:37:48,0
2024-05-17 02:38:49,0
2024-05-17 02:39:48,0
2024-05-17 02:40:48,0
2024-05-17 02:41:48,0
2024-05-17 02:42:48,0
2024-05-17 02:43:49,0
2024-05-17 02:44:48,0
2024-05-17 02:45:49,0
2024-05-17 02:46:49,0
2024-05-17 02:47:48,0
2024-05-17 02:48:49,0
2024-05-17 02:49:48,0
2024-05-17 02:50:48,0
2024-05-17 02:51:48,0
2024-05-17 02:52:48,0
2024-05-17 02:53:49,0
2024-05-17 02:54:48,0
2024-05-17 02:55:48,0
2024-05-17 02:56:49,0
2024-05-17 02:57:48,0
2024-05-17 02:58:48,0
2024-05-17 02:59:48,0
2024-05-17 03:00:48,0
2024-05-17 03:01:49,0
2024-05-17 03:02:48,0
2024-05-17 03:03:48,0
2024-05-17 03:04:48,0
2024-05-17 03:05:49,0
2024-05-17 03:06:48,0
2024-05-17 03:07:49,0
2024-05-17 03:08:49,0
2024-05-17 03:09:48,0
2024-05-17 03:10:49,0
2024-05-17 03:11:48,0
2024-05-17 03:12:48,0
2024-05-17 03:13:48,0
2024-05-17 03:14:49,0
2024-05-17 03:15:48,0
2024-05-17 03:16:49,0
2024-05-17 03:17:48,0
2024-05-17 03:18:49,0
2024-05-17 03:19:48,0
2024-05-17 03:20:49,0
2024-05-17 03:21:48,0
2024-05-17 03:22:49,0
2024-05-17 03:23:49,0
2024-05-17 03:24:48,0
2024-05-17 03:25:48,0
2024-05-17 03:26:49,0
2024-05-17 03:27:49,0
2024-05-17 03:28:49,0
2024-05-17 03:29:48,0
2024-05-17 03:30:48,0
2024-05-17 03:31:48,0
2024-05-17 03:32:48,0
2024-05-17 03:33:48,0
2024-05-17 03:34:48,0
2024-05-17 03:35:49,0
2024-05-17 03:36:49,0
2024-05-17 03:37:48,0
2024-05-17 03:38:49,0
2024-05-17 03:39:48,0
2024-05-17 03:40:48,0
2024-05-17 03:41:48,0
2024-05-17 03:42:48,0
2024-05-17 03:43:49,0
2024-05-17 03:44:49,0
2024-05-17 03:45:48,0
2024-05-17 03:46:48,0
2024-05-17 03:47:49,0
2024-05-17 03:48:48,0
2024-05-17 03:49:48,0
2024-05-17 03:50:49,0
2024-05-17 03:51:49,0
2024-05-17 03:52:49,0
2024-05-17 03:53:48,0
2024-05-17 03:54:48,0
2024-05-17 03:55:48,0
2024-05-17 03:56:48,0
2024-05-17 03:57:48,0
2024-05-17 03:58:49,0
2024-05-17 04:00:48,0
2024-05-17 04:01:49,0
2024-05-17 04:02:49,0
2024-05-17 04:03:49,0
2024-05-17 04:04:48,0
2024-05-17 04:05:48,0
2024-05-17 04:06:48,0
2024-05-17 04:07:49,0
2024-05-17 04:08:48,0
2024-05-17 04:09:48,0
2024-05-17 04:10:48,0
2024-05-17 04:11:48,0
2024-05-17 04:12:48,0
2024-05-17 04:13:48,0
2024-05-17 04:14:48,0
2024-05-17 04:15:48,0
2024-05-17 04:16:49,0
2024-05-17 04:17:48,0
2024-05-17 04:18:48,0
2024-05-17 04:19:49,0
2024-05-17 04:20:49,0
2024-05-17 04:21:48,0
2024-05-17 04:22:48,0
2024-05-17 04:23:48,0
2024-05-17 04:24:49,0
2024-05-17 04:25:49,0
2024-05-17 04:26:48,0
2024-05-17 04:27:49,0
2024-05-17 04:28:48,0
2024-05-17 04:29:49,0
2024-05-17 04:30:48,0
2024-05-17 04:31:48,0
2024-05-17 04:32:49,0
2024-05-17 04:33:48,0
2024-05-17 04:34:48,0
2024-05-17 04:35:48,0
2024-05-17 04:36:48,0
2024-05-17 04:37:48,0
2024-05-17 04:38:48,0
2024-05-17 04:39:49,0
2024-05-17 04:40:48,0
2024-05-17 04:41:48,0
2024-05-17 04:42:48,0
2024-05-17 04:43:49,0
2024-05-17 04:44:48,0
2024-05-17 04:45:48,0
2024-05-17 04:46:49,0
2024-05-17 04:47:48,0
2024-05-17 04:48:48,0
2024-05-17 04:49:49,0
2024-05-17 04:50:48,0
2024-05-17 04:51:48,0
2024-05-17 04:52:48,0
2024-05-17 04:53:48,0
2024-05-17 04:54:49,0
2024-05-17 04:55:48,0
2024-05-17 04:56:48,0
2024-05-17 04:57:49,0
2024-05-17 04:58:48,0
2024-05-17 04:59:49,0
2024-05-17 05:00:48,0
2024-05-17 05:01:48,0
2024-05-17 05:02:48,0
2024-05-17 05:03:48,0
2024-05-17 05:04:48,0
2024-05-17 05:05:49,0
2024-05-17 05:06:48,0
2024-05-17 05:07:49,0
2024-05-17 05:08:48,0
2024-05-17 05:09:48,0
2024-05-17 05:10:48,0
2024-05-17 05:11:49,0
2024-05-17 05:12:48,0
2024-05-17 05:13:48,0
2024-05-17 05:14:48,0
2024-05-17 05:15:48,0
2024-05-17 05:16:48,0
2024-05-17 05:17:48,0
2024-05-17 05:18:48,0
2024-05-17 05:19:48,0
2024-05-17 05:20:48,0
2024-05-17 05:21:48,0
2024-05-17 05:22:48,0
2024-05-17 05:23:48,0
2024-05-17 05:24:48,0
2024-05-17 05:25:48,0
2024-05-17 05:26:48,0
2024-05-17 05:27:48,0
2024-05-17 05:28:49,0
2024-05-17 05:29:48,0
2024-05-17 05:30:49,0
2024-05-17 05:31:48,0
2024-05-17 05:32:48,0
2024-05-17 05:33:48,0
2024-05-17 05:34:48,0
2024-05-17 05:35:48,0
2024-05-17 05:36:48,0
2024-05-17 05:37:48,0
2024-05-17 05:38:48,0
2024-05-17 05:39:49,0
2024-05-17 05:40:48,0
2024-05-17 05:41:48,0
2024-05-17 05:42:48,0
2024-05-17 05:43:48,0
2024-05-17 05:44:48,0
2024-05-17 05:45:48,0
2024-05-17 05:46:48,0
2024-05-17 05:47:48,0
2024-05-17 05:48:49,0
2024-05-17 05:49:48,0
2024-05-17 05:50:48,0
2024-05-17 05:51:49,0
2024-05-17 05:52:49,0
2024-05-17 05:53:49,0
2024-05-17 05:54:48,0
2024-05-17 05:55:48,0
2024-05-17 05:56:48,0
2024-05-17 05:57:48,0
2024-05-17 05:58:48,0
2024-05-17 05:59:48,0
2024-05-17 06:00:48,0
2024-05-17 06:01:48,0
2024-05-17 06:02:48,0
2024-05-17 06:03:49,0
2024-05-17 06:04:48,0
2024-05-17 06:05:48,0
2024-05-17 06:06:48,0
2024-05-17 06:07:49,0
2024-05-17 06:08:48,0
2024-05-17 06:09:49,0
2024-05-17 06:10:48,0
2024-05-17 06:11:48,0
2024-05-17 06:12:48,0
2024-05-17 06:13:48,0
2024-05-17 06:14:48,0
2024-05-17 06:15:48,0
2024-05-17 06:16:48,0
2024-05-17 06:17:48,0
2024-05-17 06:18:48,0
2024-05-17 06:19:49,0
2024-05-17 06:20:48,0
2024-05-17 06:21:48,0
2024-05-17 06:22:49,0
2024-05-17 06:23:48,0
2024-05-17 06:24:49,0
2024-05-17 06:25:48,0
2024-05-17 06:26:49,0
2024-05-17 06:27:48,0
2024-05-17 06:28:48,0
2024-05-17 06:29:48,0
2024-05-17 06:30:49,0
2024-05-17 06:31:48,0
2024-05-17 06:32:48,0
2024-05-17 06:33:48,0
2024-05-17 06:34:48,0
2024-05-17 06:35:48,0
2024-05-17 06:36:48,0
2024-05-17 06:37:48,0
2024-05-17 06:38:49,0
2024-05-17 06:39:48,0
2024-05-17 06:40:48,0
2024-05-17 06:41:49,0
2024-05-17 06:42:49,0
2024-05-17 06:43:48,0
2024-05-17 06:44:48,0
2024-05-17 06:45:48,0
2024-05-17 06:46:48,0
2024-05-17 06:47:48,0
2024-05-17 06:48:48,0
2024-05-17 06:49:48,0
2024-05-17 06:50:49,0
2024-05-17 06:51:49,0
2024-05-17 06:52:48,0
2024-05-17 06:53:48,0
2024-05-17 06:54:48,0
2024-05-17 06:55:48,0
2024-05-17 06:56:48,0
2024-05-17 06:57:48,0
2024-05-17 06:58:48,0
2024-05-17 06:59:48,0
2024-05-17 07:00:48,0
2024-05-17 07:01:48,0
2024-05-17 07:02:48,0
2024-05-17 07:03:48,0
2024-05-17 07:04:48,0
2024-05-17 07:05:48,0
2024-05-17 07:06:48,0
2024-05-17 07:07:49,0
2024-05-17 07:08:48,0
2024-05-17 07:09:48,0
2024-05-17 07:10:48,0
2024-05-17 07:11:48,0
2024-05-17 07:12:48,0
2024-05-17 07:13:48,0
2024-05-17 07:14:48,0
2024-05-17 07:15:48,0
2024-05-17 07:16:48,0
2024-05-17 07:17:48,0
2024-05-17 07:18:48,0
2024-05-17 07:19:48,0
2024-05-17 07:20:48,0
2024-05-17 07:21:48,0
2024-05-17 07:22:48,0
2024-05-17 07:23:48,0
2024-05-17 07:24:48,0
2024-05-17 07:25:48,0
2024-05-17 07:26:49,0
2024-05-17 07:27:48,0
2024-05-17 07:28:48,0
2024-05-17 07:29:48,0
2024-05-17 07:30:49,0
2024-05-17 07:31:49,0
2024-05-17 07:32:48,0
2024-05-17 07:33:48,0
2024-05-17 07:34:48,0
2024-05-17 07:35:48,0
2024-05-17 07:36:48,0
2024-05-17 07:37:48,0
2024-05-17 07:38:48,0
2024-05-17 07:39:48,0
2024-05-17 07:40:48,0
2024-05-17 07:41:48,0
2024-05-17 07:42:48,0
2024-05-17 07:43:48,0
2024-05-17 07:44:48,0
2024-05-17 07:45:49,0
2024-05-17 07:46:48,0
2024-05-17 07:47:48,0
2024-05-17 07:48:48,0
2024-05-17 07:49:48,0
2024-05-17 07:50:48,0
2024-05-17 07:51:48,0
2024-05-17 07:52:49,0
2024-05-17 07:53:48,0
2024-05-17 07:54:48,0
2024-05-17 07:55:48,0
2024-05-17 07:56:48,0
2024-05-17 07:57:49,0
2024-05-17 07:58:48,0
2024-05-17 07:59:49,0
2024-05-17 08:00:48,0
2024-05-17 08:01:48,0
2024-05-17 08:02:48,0
2024-05-17 08:03:48,0
2024-05-17 08:04:48,0
2024-05-17 08:05:48,0
2024-05-17 08:06:49,0
2024-05-17 08:07:48,0
2024-05-17 08:08:48,0
2024-05-17 08:09:48,0
2024-05-17 08:10:49,0
2024-05-17 08:11:48,0
2024-05-17 08:12:48,0
2024-05-17 08:13:49,0
2024-05-17 08:14:48,0
2024-05-17 08:15:49,0
2024-05-17 08:16:48,0
2024-05-17 08:17:48,0
2024-05-17 08:18:48,0
2024-05-17 08:19:48,0
2024-05-17 08:20:48,0
2024-05-17 08:21:48,0
2024-05-17 08:22:48,0
2024-05-17 08:23:48,0
2024-05-17 08:24:48,0
2024-05-17 08:25:49,0
2024-05-17 08:26:48,0
2024-05-17 08:27:49,0
2024-05-17 08:28:48,0
2024-05-17 08:29:48,0
2024-05-17 08:30:48,0
2024-05-17 08:31:48,0
2024-05-17 08:32:48,0
2024-05-17 08:33:48,0
2024-05-17 08:34:48,0
2024-05-17 08:35:48,0
2024-05-17 08:36:48,0
2024-05-17 08:37:48,0
2024-05-17 08:38:48,0
2024-05-17 08:39:48,0
2024-05-17 08:40:48,0
2024-05-17 08:41:48,0
2024-05-17 08:42:48,0
2024-05-17 08:43:48,0
2024-05-17 08:44:48,0
2024-05-17 08:45:48,0
2024-05-17 08:46:48,0
2024-05-17 08:47:48,0
2024-05-17 08:48:48,0
2024-05-17 08:49:48,0
2024-05-17 08:50:48,0
2024-05-17 08:51:48,0
2024-05-17 08:52:48,0
2024-05-17 08:53:48,0
2024-05-17 08:54:48,0
2024-05-17 08:55:49,0
2024-05-17 08:56:49,0
2024-05-17 08:57:48,0
2024-05-17 08:58:49,0
2024-05-17 08:59:48,0
2024-05-17 10:00:48,0
2024-05-17 10:01:49,0
2024-05-17 10:02:48,0
2024-05-17 10:03:48,0
2024-05-17 10:04:48,0
2024-05-17 10:05:49,0
2024-05-17 10:06:48,0
2024-05-17 10:07:48,0
2024-05-17 10:08:48,0
2024-05-17 10:09:48,0
2024-05-17 10:10:48,0
2024-05-17 10:11:48,0
2024-05-17 10:12:48,0
2024-05-17 10:13:48,0
2024-05-17 10:14:48,0
2024-05-17 10:15:48,0
2024-05-17 10:16:48,0
2024-05-17 10:17:49,0
2024-05-17 10:18:48,0
2024-05-17 10:19:48,0
2024-05-17 10:20:48,0
2024-05-17 10:21:48,0
2024-05-17 10:22:49,0
2024-05-17 10:23:48,0
2024-05-17 10:24:48,0
2024-05-17 10:25:48,0
2024-05-17 10:26:49,0
2024-05-17 10:27:48,0
2024-05-17 10:28:49,0
2024-05-17 10:29:48,0
2024-05-17 10:30:48,0
2024-05-17 10:31:48,0
2024-05-17 10:32:48,0
2024-05-17 10:33:48,0
