csvTime,P3_33,P3_18,P3_17,P3_16
2024-05-16 18:25:20,0,0,0,0
2024-05-16 18:26:20,0,0,0,0
2024-05-16 18:27:20,0,0,0,0
2024-05-16 18:28:20,0,0,0,0
2024-05-16 18:29:20,0,0,0,0
2024-05-16 18:30:20,0,0,0,0
2024-05-16 18:31:20,0,0,0,0
2024-05-16 18:32:20,0,0,0,0
2024-05-16 18:33:20,0,0,0,0
2024-05-16 18:34:20,0,0,0,0
2024-05-16 18:35:20,0,0,0,0
2024-05-16 18:36:20,0,0,0,0
2024-05-16 18:37:20,0,0,0,0
2024-05-16 18:38:20,0,0,0,0
2024-05-16 18:39:20,0,0,0,0
2024-05-16 18:40:20,0,0,0,0
2024-05-16 18:41:20,0,0,0,0
2024-05-16 18:42:20,0,0,0,0
2024-05-16 18:43:20,0,0,0,0
2024-05-16 18:44:20,0,0,0,0
2024-05-16 18:45:20,0,0,0,0
2024-05-16 18:46:20,0,0,0,0
2024-05-16 18:47:20,0,0,0,0
2024-05-16 18:48:20,0,0,0,0
2024-05-16 18:49:20,0,0,0,0
2024-05-16 18:50:20,0,0,0,0
2024-05-16 18:51:20,0,0,0,0
2024-05-16 18:52:20,0,0,0,0
2024-05-16 18:53:20,0,0,0,0
2024-05-16 18:54:20,0,0,0,0
2024-05-16 18:55:20,0,0,0,0
2024-05-16 18:56:20,0,0,0,0
2024-05-16 18:57:20,0,0,0,0
2024-05-16 18:58:20,0,0,0,0
2024-05-16 18:59:20,0,0,0,0
2024-05-16 19:00:20,0,0,0,0
2024-05-16 19:01:20,0,0,0,0
2024-05-16 19:02:20,0,0,0,0
2024-05-16 19:03:20,0,0,0,0
2024-05-16 19:04:20,0,0,0,0
2024-05-16 19:05:20,0,0,0,0
2024-05-16 19:06:20,0,0,0,0
2024-05-16 19:07:20,0,0,0,0
2024-05-16 19:08:20,0,0,0,0
2024-05-16 19:09:20,0,0,0,0
2024-05-16 19:10:20,0,0,0,0
2024-05-16 19:11:20,0,0,0,0
2024-05-16 19:12:20,0,0,0,0
2024-05-16 19:13:20,0,0,0,0
2024-05-16 19:14:20,0,0,0,0
2024-05-16 19:15:20,0,0,0,0
2024-05-16 19:16:20,0,0,0,0
2024-05-16 19:17:20,0,0,0,0
2024-05-16 19:18:20,0,0,0,0
2024-05-16 19:19:20,0,0,0,0
2024-05-16 19:20:20,0,0,0,0
2024-05-16 19:21:20,0,0,0,0
2024-05-16 19:22:20,0,0,0,0
2024-05-16 19:23:20,0,0,0,0
2024-05-16 19:24:20,0,0,0,0
2024-05-16 19:25:20,0,0,0,0
2024-05-16 19:26:20,0,0,0,0
2024-05-16 19:27:20,0,0,0,0
2024-05-16 19:28:20,0,0,0,0
2024-05-16 19:29:20,0,0,0,0
2024-05-16 19:30:20,0,0,0,0
2024-05-16 19:31:20,0,0,0,0
2024-05-16 19:32:20,0,0,0,0
2024-05-16 19:33:20,0,0,0,0
2024-05-16 19:34:20,0,0,0,0
2024-05-16 19:35:20,0,0,0,0
2024-05-16 19:36:20,0,0,0,0
2024-05-16 19:37:20,0,0,0,0
2024-05-16 19:38:20,0,0,0,0
2024-05-16 19:39:20,0,0,0,0
2024-05-16 19:40:20,0,0,0,0
2024-05-16 19:41:20,0,0,0,0
2024-05-16 19:42:20,0,0,0,0
2024-05-16 19:43:20,0,0,0,0
2024-05-16 19:44:20,0,0,0,0
2024-05-16 19:45:20,0,0,0,0
2024-05-16 19:46:20,0,0,0,0
2024-05-16 19:47:20,0,0,0,0
2024-05-16 19:48:20,0,0,0,0
2024-05-16 19:49:20,0,0,0,0
2024-05-16 19:50:20,0,0,0,0
2024-05-16 19:51:20,0,0,0,0
2024-05-16 19:52:20,0,0,0,0
2024-05-16 19:53:20,0,0,0,0
2024-05-16 19:54:20,0,0,0,0
2024-05-16 19:55:20,0,0,0,0
2024-05-16 19:56:20,0,0,0,0
2024-05-16 19:57:20,0,0,0,0
2024-05-16 19:58:20,0,0,0,0
2024-05-16 19:59:20,0,0,0,0
2024-05-16 20:00:20,0,0,0,0
2024-05-16 20:01:20,0,0,0,0
2024-05-16 20:02:20,0,0,0,0
2024-05-16 20:03:20,0,0,0,0
2024-05-16 20:04:20,0,0,0,0
2024-05-16 20:05:20,0,0,0,0
2024-05-16 20:06:20,0,0,0,0
2024-05-16 20:07:20,0,0,0,0
2024-05-16 20:08:20,0,0,0,0
2024-05-16 20:09:20,0,0,0,0
2024-05-16 20:10:20,0,0,0,0
2024-05-16 20:11:20,0,0,0,0
2024-05-16 20:12:20,0,0,0,0
2024-05-16 20:13:20,0,0,0,0
2024-05-16 20:14:20,0,0,0,0
2024-05-16 20:15:20,0,0,0,0
2024-05-16 20:16:20,0,0,0,0
2024-05-16 20:17:20,0,0,0,0
2024-05-16 20:18:20,0,0,0,0
2024-05-16 20:19:20,0,0,0,0
2024-05-16 20:20:20,0,0,0,0
2024-05-16 20:21:20,0,0,0,0
2024-05-16 20:22:20,0,0,0,0
2024-05-16 20:23:20,0,0,0,0
2024-05-16 20:24:20,0,0,0,0
2024-05-16 20:25:20,0,0,0,0
2024-05-16 20:26:20,0,0,0,0
2024-05-16 20:27:20,0,0,0,0
2024-05-16 20:28:20,0,0,0,0
2024-05-16 20:29:20,0,0,0,0
2024-05-16 20:30:20,0,0,0,0
2024-05-16 20:31:20,0,0,0,0
2024-05-16 20:32:20,0,0,0,0
2024-05-16 20:33:20,0,0,0,0
2024-05-16 20:34:20,0,0,0,0
2024-05-16 20:35:20,0,0,0,0
2024-05-16 20:36:20,0,0,0,0
2024-05-16 20:37:20,0,0,0,0
2024-05-16 20:38:20,0,0,0,0
2024-05-16 20:39:20,0,0,0,0
2024-05-16 20:40:20,0,0,0,0
2024-05-16 20:41:20,0,0,0,0
2024-05-16 20:42:20,0,0,0,0
2024-05-16 20:43:20,0,0,0,0
2024-05-16 20:44:20,0,0,0,0
2024-05-16 20:45:20,0,0,0,0
2024-05-16 20:46:20,0,0,0,0
2024-05-16 20:47:20,0,0,0,0
2024-05-16 20:48:20,0,0,0,0
2024-05-16 20:49:20,0,0,0,0
2024-05-16 20:50:20,0,0,0,0
2024-05-16 20:51:20,0,0,0,0
2024-05-16 20:52:20,0,0,0,0
2024-05-16 20:53:20,0,0,0,0
2024-05-16 20:54:20,0,0,0,0
2024-05-16 20:55:20,0,0,0,0
2024-05-16 20:56:20,0,0,0,0
2024-05-16 20:57:20,0,0,0,0
2024-05-16 20:58:20,0,0,0,0
2024-05-16 22:00:20,0,0,0,0
2024-05-16 22:01:20,0,0,0,0
2024-05-16 22:02:20,0,0,0,0
2024-05-16 22:03:20,0,0,0,0
2024-05-16 22:04:20,0,0,0,0
2024-05-16 22:05:20,0,0,0,0
2024-05-16 22:06:20,0,0,0,0
2024-05-16 22:07:20,0,0,0,0
2024-05-16 22:08:20,0,0,0,0
2024-05-16 22:09:20,0,0,0,0
2024-05-16 22:10:20,0,0,0,0
2024-05-16 22:11:20,0,0,0,0
2024-05-16 22:12:20,0,0,0,0
2024-05-16 22:13:20,0,0,0,0
2024-05-16 22:14:20,0,0,0,0
2024-05-16 22:15:20,0,0,0,0
2024-05-16 22:16:20,0,0,0,0
2024-05-16 22:17:20,0,0,0,0
2024-05-16 22:18:20,0,0,0,0
2024-05-16 22:19:20,0,0,0,0
2024-05-16 22:20:20,0,0,0,0
2024-05-16 22:21:20,0,0,0,0
2024-05-16 22:22:20,0,0,0,0
2024-05-16 22:23:20,0,0,0,0
2024-05-16 22:24:20,0,0,0,0
2024-05-16 22:25:20,0,0,0,0
2024-05-16 22:26:20,0,0,0,0
2024-05-16 22:27:20,0,0,0,0
2024-05-16 22:28:20,0,0,0,0
2024-05-16 22:29:20,0,0,0,0
2024-05-16 22:30:20,0,0,0,0
2024-05-16 22:31:20,0,0,0,0
2024-05-16 22:32:20,0,0,0,0
2024-05-16 22:33:20,0,0,0,0
2024-05-16 22:34:20,0,0,0,0
2024-05-16 22:35:20,0,0,0,0
2024-05-16 22:36:20,0,0,0,0
2024-05-16 22:37:20,0,0,0,0
2024-05-16 22:38:20,0,0,0,0
2024-05-16 22:39:20,0,0,0,0
2024-05-16 22:40:20,0,0,0,0
2024-05-16 22:41:20,0,0,0,0
2024-05-16 22:42:20,0,0,0,0
2024-05-16 22:43:20,0,0,0,0
2024-05-16 22:44:20,0,0,0,0
2024-05-16 22:45:20,0,0,0,0
2024-05-16 22:46:20,0,0,0,0
2024-05-16 22:47:20,0,0,0,0
2024-05-16 22:48:20,0,0,0,0
2024-05-16 22:49:20,0,0,0,0
2024-05-16 22:50:20,0,0,0,0
2024-05-16 22:51:20,0,0,0,0
2024-05-16 22:52:20,0,0,0,0
2024-05-16 22:53:20,0,0,0,0
2024-05-16 22:54:20,0,0,0,0
2024-05-16 22:55:20,0,0,0,0
2024-05-16 22:56:20,0,0,0,0
2024-05-16 22:57:20,0,0,0,0
2024-05-16 22:58:20,0,0,0,0
2024-05-16 22:59:20,0,0,0,0
2024-05-16 23:00:20,0,0,0,0
2024-05-16 23:01:20,0,0,0,0
2024-05-16 23:02:20,755,79,0,0
2024-05-16 23:03:20,744,79,0,0
2024-05-16 23:04:20,742,79,0,0
2024-05-16 23:05:20,710,81,0,0
2024-05-16 23:06:20,762,79,0,0
2024-05-16 23:07:20,769,79,0,0
2024-05-16 23:08:20,685,82,0,0
2024-05-16 23:09:20,722,81,0,0
2024-05-16 23:10:20,682,82,0,0
2024-05-16 23:11:20,668,82,0,0
2024-05-16 23:12:20,648,84,0,0
2024-05-16 23:13:20,670,86,0,0
2024-05-16 23:14:20,749,79,0,0
2024-05-16 23:15:20,728,81,0,0
2024-05-16 23:16:20,907,240,-51,-51
2024-05-16 23:17:20,910,802,-82,-84
2024-05-16 23:18:20,910,428,-73,-73
2024-05-16 23:19:20,825,170,-82,-82
2024-05-16 23:20:20,910,426,-76,-76
2024-05-16 23:21:20,743,79,0,0
2024-05-16 23:22:20,830,181,-39,-42
2024-05-16 23:23:20,745,81,0,0
2024-05-16 23:24:20,910,438,-66,-59
2024-05-16 23:25:20,732,79,1,0
2024-05-16 23:26:20,739,79,0,0
2024-05-16 23:27:20,0,0,0,28
2024-05-16 23:28:20,0,0,0,49
2024-05-16 23:29:20,0,0,0,-1
2024-05-16 23:30:20,0,0,0,-1
2024-05-16 23:31:20,0,0,1,-1
2024-05-16 23:32:20,0,0,0,-1
2024-05-16 23:33:20,0,0,0,-1
2024-05-16 23:34:20,0,0,0,-1
2024-05-16 23:35:20,0,0,0,-1
2024-05-16 23:36:20,0,0,0,-1
2024-05-16 23:37:20,0,0,0,0
2024-05-16 23:38:20,0,0,0,0
2024-05-16 23:39:20,0,0,0,0
2024-05-16 23:40:20,0,0,0,0
2024-05-16 23:41:20,0,0,0,0
2024-05-16 23:42:20,0,0,0,0
2024-05-16 23:43:20,0,0,0,0
2024-05-16 23:44:20,0,0,0,0
2024-05-16 23:45:20,0,0,0,0
2024-05-16 23:46:20,0,0,0,0
2024-05-16 23:47:20,0,0,0,0
2024-05-16 23:48:20,0,0,0,0
2024-05-16 23:49:20,0,0,0,0
2024-05-16 23:50:20,0,0,0,0
2024-05-16 23:51:20,0,0,0,0
2024-05-16 23:52:20,0,0,0,0
2024-05-16 23:53:20,0,0,0,0
2024-05-16 23:54:20,0,0,0,0
2024-05-16 23:55:20,0,0,0,0
2024-05-16 23:56:20,0,0,0,0
2024-05-16 23:57:20,0,0,0,0
2024-05-16 23:58:20,0,0,0,0
2024-05-16 23:59:20,0,0,0,0
2024-05-17 00:00:20,0,0,0,0
2024-05-17 00:01:20,0,0,0,0
2024-05-17 00:02:20,0,0,0,0
2024-05-17 00:03:20,0,0,0,0
2024-05-17 00:04:20,0,0,0,0
2024-05-17 00:05:20,0,0,0,0
2024-05-17 00:06:20,0,0,0,0
2024-05-17 00:07:20,0,0,0,0
2024-05-17 00:08:20,0,0,0,0
2024-05-17 00:09:20,0,0,0,0
2024-05-17 00:10:20,0,0,0,0
2024-05-17 00:11:20,0,0,0,0
2024-05-17 00:12:20,0,0,0,0
2024-05-17 00:13:20,0,0,0,0
2024-05-17 00:14:20,0,0,0,0
2024-05-17 00:15:20,0,0,0,0
2024-05-17 00:16:20,0,0,0,0
2024-05-17 00:17:20,0,0,0,0
2024-05-17 00:18:20,0,0,0,0
2024-05-17 00:19:20,0,0,0,0
2024-05-17 00:20:20,0,0,0,0
2024-05-17 00:21:20,0,0,0,0
2024-05-17 00:22:20,0,0,0,0
2024-05-17 00:23:20,0,0,0,0
2024-05-17 00:24:20,0,0,0,0
2024-05-17 00:25:20,0,0,0,0
2024-05-17 00:26:20,0,0,0,0
2024-05-17 00:27:20,0,0,0,0
2024-05-17 00:28:20,0,0,0,0
2024-05-17 00:29:20,0,0,0,0
2024-05-17 00:30:20,0,0,0,0
2024-05-17 00:31:20,0,0,0,0
2024-05-17 00:32:20,0,0,0,0
2024-05-17 00:33:20,0,0,0,0
2024-05-17 00:34:20,0,0,0,0
2024-05-17 00:35:20,0,0,0,0
2024-05-17 00:36:20,0,0,0,0
2024-05-17 00:37:20,0,0,0,0
2024-05-17 00:38:20,0,0,0,0
2024-05-17 00:39:20,0,0,0,0
2024-05-17 00:40:20,0,0,0,0
2024-05-17 00:41:20,0,0,0,0
2024-05-17 00:42:20,0,0,0,0
2024-05-17 00:43:20,0,0,0,0
2024-05-17 00:44:20,0,0,0,0
2024-05-17 00:45:20,0,0,0,0
2024-05-17 00:46:20,0,0,0,0
2024-05-17 00:47:20,0,0,0,0
2024-05-17 00:48:20,0,0,0,0
2024-05-17 00:49:20,0,0,0,0
2024-05-17 00:50:20,0,0,0,0
2024-05-17 00:51:20,0,0,0,0
2024-05-17 00:52:20,0,0,0,0
2024-05-17 00:53:20,0,0,0,0
2024-05-17 00:54:20,0,0,0,0
2024-05-17 00:55:20,0,0,0,0
2024-05-17 00:56:20,0,0,0,0
2024-05-17 00:57:20,0,0,0,0
2024-05-17 00:58:20,0,0,0,0
2024-05-17 00:59:20,0,0,0,0
2024-05-17 02:00:20,0,0,1,0
2024-05-17 02:01:20,0,0,0,0
2024-05-17 02:02:20,0,0,0,0
2024-05-17 02:03:20,0,0,0,0
2024-05-17 02:04:20,0,0,0,0
2024-05-17 02:05:20,0,0,0,0
2024-05-17 02:06:20,0,0,0,0
2024-05-17 02:07:20,0,0,0,0
2024-05-17 02:08:20,0,0,0,0
2024-05-17 02:09:20,0,0,1,0
2024-05-17 02:10:20,0,0,0,0
2024-05-17 02:11:20,0,0,0,0
2024-05-17 02:12:20,0,0,0,0
2024-05-17 02:13:20,0,0,0,0
2024-05-17 02:14:20,0,0,0,0
2024-05-17 02:15:20,0,0,0,0
2024-05-17 02:16:20,0,0,0,0
2024-05-17 02:17:20,0,0,0,0
2024-05-17 02:18:20,0,0,0,0
2024-05-17 02:19:20,0,0,0,0
2024-05-17 02:20:20,0,0,0,0
2024-05-17 02:21:20,0,0,0,0
2024-05-17 02:22:20,0,0,0,0
2024-05-17 02:23:20,0,0,0,0
2024-05-17 02:24:20,0,0,0,0
2024-05-17 02:25:20,0,0,0,0
2024-05-17 02:26:20,0,0,0,0
2024-05-17 02:27:20,0,0,0,0
2024-05-17 02:28:20,0,0,0,0
2024-05-17 02:29:20,0,0,0,0
2024-05-17 02:30:20,0,0,0,0
2024-05-17 02:31:20,0,0,0,0
2024-05-17 02:32:20,0,0,0,0
2024-05-17 02:33:20,0,0,0,0
2024-05-17 02:34:20,0,0,0,0
2024-05-17 02:35:20,0,0,0,0
2024-05-17 02:36:20,0,0,0,0
2024-05-17 02:37:20,0,0,0,0
2024-05-17 02:38:20,0,0,0,0
2024-05-17 02:39:20,0,0,0,0
2024-05-17 02:40:20,0,0,0,0
2024-05-17 02:41:20,0,0,0,0
2024-05-17 02:42:20,0,0,0,0
2024-05-17 02:43:20,0,0,0,0
2024-05-17 02:44:20,0,0,0,0
2024-05-17 02:45:20,0,0,0,0
2024-05-17 02:46:20,0,0,0,0
2024-05-17 02:47:20,0,0,0,0
2024-05-17 02:48:20,0,0,0,0
2024-05-17 02:49:20,0,0,0,0
2024-05-17 02:50:20,0,0,0,0
2024-05-17 02:51:20,0,0,0,0
2024-05-17 02:52:20,0,0,0,0
2024-05-17 02:53:20,0,0,0,0
2024-05-17 02:54:20,0,0,0,0
2024-05-17 02:55:20,0,0,0,0
2024-05-17 02:56:20,0,0,0,0
2024-05-17 02:57:20,0,0,0,0
2024-05-17 02:58:20,0,0,0,0
2024-05-17 02:59:20,0,0,0,0
2024-05-17 03:00:20,0,0,0,0
2024-05-17 03:01:20,0,0,1,0
2024-05-17 03:02:20,0,0,0,0
2024-05-17 03:03:20,0,0,0,0
2024-05-17 03:04:20,0,0,0,0
2024-05-17 03:05:20,0,0,0,0
2024-05-17 03:06:20,0,0,0,0
2024-05-17 03:07:20,0,0,0,0
2024-05-17 03:08:20,0,0,0,0
2024-05-17 03:09:20,0,0,0,0
2024-05-17 03:10:20,0,0,0,0
2024-05-17 03:11:20,0,0,0,0
2024-05-17 03:12:20,0,0,0,0
2024-05-17 03:13:20,0,0,0,0
2024-05-17 03:14:20,0,0,0,0
2024-05-17 03:15:20,0,0,0,0
2024-05-17 03:16:20,0,0,0,0
2024-05-17 03:17:20,0,0,0,0
2024-05-17 03:18:20,0,0,0,0
2024-05-17 03:19:20,0,0,0,0
2024-05-17 03:20:20,0,0,0,0
2024-05-17 03:21:20,0,0,0,0
2024-05-17 03:22:20,0,0,0,0
2024-05-17 03:23:20,0,0,0,0
2024-05-17 03:24:20,0,0,0,0
2024-05-17 03:25:20,0,0,0,0
2024-05-17 03:26:20,0,0,0,0
2024-05-17 03:27:20,0,0,0,0
2024-05-17 03:28:20,0,0,0,0
2024-05-17 03:29:20,0,0,0,0
2024-05-17 03:30:20,0,0,0,0
2024-05-17 03:31:20,0,0,0,0
2024-05-17 03:32:20,0,0,0,0
2024-05-17 03:33:20,0,0,1,0
2024-05-17 03:34:20,0,0,0,0
2024-05-17 03:35:20,0,0,0,0
2024-05-17 03:36:20,0,0,0,0
2024-05-17 03:37:20,0,0,1,0
2024-05-17 03:38:20,0,0,0,0
2024-05-17 03:39:20,0,0,1,0
2024-05-17 03:40:20,0,0,0,0
2024-05-17 03:41:20,0,0,0,0
2024-05-17 03:42:20,0,0,0,0
2024-05-17 03:43:20,0,0,0,0
2024-05-17 03:44:20,0,0,0,0
2024-05-17 03:45:20,0,0,0,0
2024-05-17 03:46:20,0,0,0,0
2024-05-17 03:47:20,0,0,0,0
2024-05-17 03:48:20,0,0,0,0
2024-05-17 03:49:20,0,0,0,0
2024-05-17 03:50:20,0,0,0,0
2024-05-17 03:51:20,0,0,0,0
2024-05-17 03:52:20,0,0,0,0
2024-05-17 03:53:20,0,0,0,0
2024-05-17 03:54:20,0,0,0,0
2024-05-17 03:55:20,0,0,0,0
2024-05-17 03:56:20,0,0,0,0
2024-05-17 03:57:20,0,0,0,0
2024-05-17 03:58:20,0,0,1,0
2024-05-17 03:59:20,0,0,0,0
2024-05-17 04:00:20,0,0,0,0
2024-05-17 04:01:20,0,0,0,0
2024-05-17 04:02:20,0,0,0,0
2024-05-17 04:03:20,0,0,0,0
2024-05-17 04:04:20,0,0,0,0
2024-05-17 04:05:20,0,0,0,0
2024-05-17 04:06:20,0,0,0,0
2024-05-17 04:07:20,0,0,0,0
2024-05-17 04:08:20,0,0,0,0
2024-05-17 04:09:20,0,0,0,0
2024-05-17 04:10:20,0,0,0,0
2024-05-17 04:11:20,0,0,0,0
2024-05-17 04:12:20,0,0,0,0
2024-05-17 04:13:20,0,0,0,0
2024-05-17 04:14:20,0,0,0,0
2024-05-17 04:15:20,0,0,0,0
2024-05-17 04:16:20,0,0,0,0
2024-05-17 04:17:20,0,0,0,0
2024-05-17 04:18:20,0,0,0,0
2024-05-17 04:19:20,0,0,0,0
2024-05-17 04:20:20,0,0,1,0
2024-05-17 04:21:20,0,0,0,0
2024-05-17 04:22:20,0,0,0,0
2024-05-17 04:23:20,0,0,0,0
2024-05-17 04:24:20,0,0,0,0
2024-05-17 04:25:20,0,0,0,0
2024-05-17 04:26:20,0,0,0,0
2024-05-17 04:27:20,0,0,0,0
2024-05-17 04:28:20,0,0,0,0
2024-05-17 04:29:20,0,0,0,0
2024-05-17 04:30:20,0,0,1,0
2024-05-17 04:31:20,0,0,0,0
2024-05-17 04:32:20,0,0,0,0
2024-05-17 04:33:20,0,0,0,0
2024-05-17 04:34:20,0,0,0,0
2024-05-17 04:35:20,0,0,0,0
2024-05-17 04:36:20,0,0,0,0
2024-05-17 04:37:20,0,0,1,0
2024-05-17 04:38:20,0,0,0,0
2024-05-17 04:39:20,0,0,0,0
2024-05-17 04:40:20,0,0,0,0
2024-05-17 04:41:20,0,0,0,0
2024-05-17 04:42:20,0,0,0,0
2024-05-17 04:43:20,0,0,0,0
2024-05-17 04:44:20,0,0,0,0
2024-05-17 04:45:20,0,0,0,0
2024-05-17 04:46:20,0,0,0,0
2024-05-17 04:47:20,0,0,0,0
2024-05-17 04:48:20,0,0,0,0
2024-05-17 04:49:20,0,0,0,0
2024-05-17 04:50:20,0,0,0,0
2024-05-17 04:51:20,0,0,0,0
2024-05-17 04:52:20,0,0,0,0
2024-05-17 04:53:20,0,0,0,0
2024-05-17 04:54:20,0,0,0,0
2024-05-17 04:55:20,0,0,0,0
2024-05-17 04:56:20,0,0,0,0
2024-05-17 04:57:20,0,0,1,0
2024-05-17 04:58:20,0,0,0,0
2024-05-17 04:59:20,0,0,1,0
2024-05-17 05:00:20,0,0,0,0
2024-05-17 05:01:20,0,0,0,0
2024-05-17 05:02:20,0,0,0,0
